wavenumber_cm_minus_1,transmittance,absorbance
2.394000000000000000e+03,8.211000000000000520e-01,8.560394787021390062e-02
2.395000000000000000e+03,8.209999999999999520e-01,8.565684288055924744e-02
2.396000000000000000e+03,8.209999999999999520e-01,8.565684288055924744e-02
2.397000000000000000e+03,8.209999999999999520e-01,8.565684288055924744e-02
2.398000000000000000e+03,8.209999999999999520e-01,8.565684288055924744e-02
2.399000000000000000e+03,8.207999999999999741e-01,8.576265223225895684e-02
2.400000000000000000e+03,8.205999999999999961e-01,8.586848736910615565e-02
2.401000000000000000e+03,8.202000000000000401e-01,8.608023504853407060e-02
2.402000000000000000e+03,8.197999999999999732e-01,8.629208601951707247e-02
2.403000000000000000e+03,8.194000000000000172e-01,8.650404038287648478e-02
2.404000000000000000e+03,8.189999999999999503e-01,8.671609823958155439e-02
2.405000000000000000e+03,8.185999999999999943e-01,8.692825969074925718e-02
2.406000000000000000e+03,8.182000000000000384e-01,8.714052483764501977e-02
2.407000000000000000e+03,8.175000000000000044e-01,8.751223866767630921e-02
2.408000000000000000e+03,8.168999999999999595e-01,8.783110394037302315e-02
2.409000000000000000e+03,8.159999999999999476e-01,8.830984124613888708e-02
2.410000000000000000e+03,8.152000000000000357e-01,8.873582900163000386e-02
2.411000000000000000e+03,8.143000000000000238e-01,8.921556520716283911e-02
2.412000000000000000e+03,8.135000000000000009e-01,8.964244272712240669e-02
2.413000000000000000e+03,8.125999999999999890e-01,9.012318200960720005e-02
2.414000000000000000e+03,8.117999999999999661e-01,9.055095301873340718e-02
2.415000000000000000e+03,8.114000000000000101e-01,9.076499663169261545e-02
2.416000000000000000e+03,8.111000000000000432e-01,9.092559859909565834e-02
2.417000000000000000e+03,8.112000000000000322e-01,9.087205801073922062e-02
2.418000000000000000e+03,8.113000000000000211e-01,9.081852402214715680e-02
2.419000000000000000e+03,8.116999999999999771e-01,9.060445403289447974e-02
2.420000000000000000e+03,8.122000000000000330e-01,9.033701484598184728e-02
2.421000000000000000e+03,8.125999999999999890e-01,9.012318200960720005e-02
2.422000000000000000e+03,8.131000000000000449e-01,8.985603893548710364e-02
2.423000000000000000e+03,8.135000000000000009e-01,8.964244272712240669e-02
2.424000000000000000e+03,8.138999999999999568e-01,8.942895151874147297e-02
2.425000000000000000e+03,8.143000000000000238e-01,8.921556520716283911e-02
2.426000000000000000e+03,8.147999999999999687e-01,8.894897967187351262e-02
2.427000000000000000e+03,8.152000000000000357e-01,8.873582900163000386e-02
2.428000000000000000e+03,8.155999999999999917e-01,8.852278289389761690e-02
2.429000000000000000e+03,8.159999999999999476e-01,8.830984124613888708e-02
2.430000000000000000e+03,8.164000000000000146e-01,8.809700395596709033e-02
2.431000000000000000e+03,8.167999999999999705e-01,8.788427092114618755e-02
2.432000000000000000e+03,8.172000000000000375e-01,8.767164203958999202e-02
2.433000000000000000e+03,8.175999999999999934e-01,8.745911720936248857e-02
2.434000000000000000e+03,8.179999999999999494e-01,8.724669632867702862e-02
2.435000000000000000e+03,8.185000000000000053e-01,8.698131625203975315e-02
2.436000000000000000e+03,8.189999999999999503e-01,8.671609823958155439e-02
2.437000000000000000e+03,8.195999999999999952e-01,8.639805027084261624e-02
2.438000000000000000e+03,8.203000000000000291e-01,8.602728844902890470e-02
2.439000000000000000e+03,8.208999999999999631e-01,8.570974433405095794e-02
2.440000000000000000e+03,8.215999999999999970e-01,8.533956941077822100e-02
2.441000000000000000e+03,8.222000000000000419e-01,8.502252755566902520e-02
2.442000000000000000e+03,8.228999999999999648e-01,8.465293767580814310e-02
2.443000000000000000e+03,8.235000000000000098e-01,8.433639649422684792e-02
2.444000000000000000e+03,8.242000000000000437e-01,8.396738981143052338e-02
2.445000000000000000e+03,8.246999999999999886e-01,8.370400543686910833e-02
2.446000000000000000e+03,8.252000000000000446e-01,8.344078069888602456e-02
2.447000000000000000e+03,8.255000000000000115e-01,8.328292240118755074e-02
2.448000000000000000e+03,8.258999999999999675e-01,8.307253388700731878e-02
2.449000000000000000e+03,8.256999999999999895e-01,8.317771540408798459e-02
2.450000000000000000e+03,8.272000000000000464e-01,8.238947425013269654e-02
2.451000000000000000e+03,8.254000000000000226e-01,8.333553545860282463e-02
2.452000000000000000e+03,8.252000000000000446e-01,8.344078069888602456e-02
2.453000000000000000e+03,8.248999999999999666e-01,8.359869639612439729e-02
2.454000000000000000e+03,8.246999999999999886e-01,8.370400543686910833e-02
2.455000000000000000e+03,8.244000000000000217e-01,8.386201689282472838e-02
2.456000000000000000e+03,8.242000000000000437e-01,8.396738981143052338e-02
2.457000000000000000e+03,8.239999999999999547e-01,8.407278830288422711e-02
2.458000000000000000e+03,8.237999999999999767e-01,8.417821237960126934e-02
2.459000000000000000e+03,8.235000000000000098e-01,8.433639649422684792e-02
2.460000000000000000e+03,8.233000000000000318e-01,8.444188458847955159e-02
2.461000000000000000e+03,8.229999999999999538e-01,8.460016478773017823e-02
2.462000000000000000e+03,8.227999999999999758e-01,8.470571697731360539e-02
2.463000000000000000e+03,8.225000000000000089e-01,8.486409337798808683e-02
2.464000000000000000e+03,8.223000000000000309e-01,8.496970974083915829e-02
2.465000000000000000e+03,8.219999999999999529e-01,8.512818245994963062e-02
2.466000000000000000e+03,8.217999999999999750e-01,8.523386307414751450e-02
2.467000000000000000e+03,8.215000000000000080e-01,8.539243222891947094e-02
2.468000000000000000e+03,8.212000000000000410e-01,8.555105930144571436e-02
2.469000000000000000e+03,8.208999999999999631e-01,8.570974433405095794e-02
2.470000000000000000e+03,8.205999999999999961e-01,8.586848736910615565e-02
2.471000000000000000e+03,8.204000000000000181e-01,8.597434830367131631e-02
2.472000000000000000e+03,8.203000000000000291e-01,8.602728844902890470e-02
2.473000000000000000e+03,8.205000000000000071e-01,8.592141461088798060e-02
2.474000000000000000e+03,8.206999999999999851e-01,8.581556657675368238e-02
2.475000000000000000e+03,8.208999999999999631e-01,8.570974433405095794e-02
2.476000000000000000e+03,8.211000000000000520e-01,8.560394787021390062e-02
2.477000000000000000e+03,8.213000000000000300e-01,8.549817717268591577e-02
2.478000000000000000e+03,8.215000000000000080e-01,8.539243222891947094e-02
2.479000000000000000e+03,8.217999999999999750e-01,8.523386307414751450e-02
2.480000000000000000e+03,8.221000000000000529e-01,8.507535179485148369e-02
2.481000000000000000e+03,8.224000000000000199e-01,8.491689834879947996e-02
2.482000000000000000e+03,8.227999999999999758e-01,8.470571697731360539e-02
2.483000000000000000e+03,8.231000000000000538e-01,8.454739831152120744e-02
2.484000000000000000e+03,8.234000000000000208e-01,8.438913733853274646e-02
2.485000000000000000e+03,8.236999999999999877e-01,8.423093401631587263e-02
2.486000000000000000e+03,8.241000000000000547e-01,8.402008585977560617e-02
2.487000000000000000e+03,8.244000000000000217e-01,8.386201689282472838e-02
2.488000000000000000e+03,8.246999999999999886e-01,8.370400543686910833e-02
2.489000000000000000e+03,8.249999999999999556e-01,8.354605145007493183e-02
2.490000000000000000e+03,8.254000000000000226e-01,8.333553545860282463e-02
2.491000000000000000e+03,8.256999999999999895e-01,8.317771540408798459e-02
2.492000000000000000e+03,8.259999999999999565e-01,8.301995267961780056e-02
2.493000000000000000e+03,8.263000000000000345e-01,8.286224724355571725e-02
2.494000000000000000e+03,8.266999999999999904e-01,8.265206237222837149e-02
2.495000000000000000e+03,8.269999999999999574e-01,8.249449044745335580e-02
2.496000000000000000e+03,8.273000000000000353e-01,8.233697567262503181e-02
2.497000000000000000e+03,8.276000000000000023e-01,8.217951800630302062e-02
2.498000000000000000e+03,8.279999999999999583e-01,8.196966321511987841e-02
2.499000000000000000e+03,8.282000000000000473e-01,8.186477383364071381e-02
2.500000000000000000e+03,8.284000000000000252e-01,8.175990977858499376e-02
2.501000000000000000e+03,8.286000000000000032e-01,8.165507103772508268e-02
2.502000000000000000e+03,8.287999999999999812e-01,8.155025759884221292e-02
2.503000000000000000e+03,8.289999999999999591e-01,8.144546944972647085e-02
2.504000000000000000e+03,8.292000000000000481e-01,8.134070657817674133e-02
2.505000000000000000e+03,8.293000000000000371e-01,8.128833461767875912e-02
2.506000000000000000e+03,8.295000000000000151e-01,8.118360963962048538e-02
2.507000000000000000e+03,8.295000000000000151e-01,8.118360963962048538e-02
2.508000000000000000e+03,8.296000000000000041e-01,8.113125661901544883e-02
2.509000000000000000e+03,8.296000000000000041e-01,8.113125661901544883e-02
2.510000000000000000e+03,8.296999999999999931e-01,8.107890990866421788e-02
2.511000000000000000e+03,8.297999999999999821e-01,8.102656950704580086e-02
2.512000000000000000e+03,8.298999999999999710e-01,8.097423541263973346e-02
2.513000000000000000e+03,8.298999999999999710e-01,8.097423541263973346e-02
2.514000000000000000e+03,8.299999999999999600e-01,8.092190762392612036e-02
2.515000000000000000e+03,8.299999999999999600e-01,8.092190762392612036e-02
2.516000000000000000e+03,8.300999999999999490e-01,8.086958613938560747e-02
2.517000000000000000e+03,8.300999999999999490e-01,8.086958613938560747e-02
2.518000000000000000e+03,8.302000000000000490e-01,8.081727095749934031e-02
2.519000000000000000e+03,8.302000000000000490e-01,8.081727095749934031e-02
2.520000000000000000e+03,8.303000000000000380e-01,8.076496207674917216e-02
2.521000000000000000e+03,8.303000000000000380e-01,8.076496207674917216e-02
2.522000000000000000e+03,8.304000000000000270e-01,8.071265949561735875e-02
2.523000000000000000e+03,8.304000000000000270e-01,8.071265949561735875e-02
2.524000000000000000e+03,8.305000000000000160e-01,8.066036321258671093e-02
2.525000000000000000e+03,8.305000000000000160e-01,8.066036321258671093e-02
2.526000000000000000e+03,8.306000000000000050e-01,8.060807322614063630e-02
2.527000000000000000e+03,8.306999999999999940e-01,8.055578953476306980e-02
2.528000000000000000e+03,8.307999999999999829e-01,8.050351213693850150e-02
2.529000000000000000e+03,8.307999999999999829e-01,8.050351213693850150e-02
2.530000000000000000e+03,8.308999999999999719e-01,8.045124103115196268e-02
2.531000000000000000e+03,8.308999999999999719e-01,8.045124103115196268e-02
2.532000000000000000e+03,8.309999999999999609e-01,8.039897621588902588e-02
2.533000000000000000e+03,8.310999999999999499e-01,8.034671768963583260e-02
2.534000000000000000e+03,8.312000000000000499e-01,8.029446545087898235e-02
2.535000000000000000e+03,8.313000000000000389e-01,8.024221949810581012e-02
2.536000000000000000e+03,8.315000000000000169e-01,8.013774644446194917e-02
2.537000000000000000e+03,8.316999999999999948e-01,8.003329851661285244e-02
2.538000000000000000e+03,8.318999999999999728e-01,7.992887570247592111e-02
2.539000000000000000e+03,8.319999999999999618e-01,7.987667370927607757e-02
2.540000000000000000e+03,8.322000000000000508e-01,7.977228854307147343e-02
2.541000000000000000e+03,8.324000000000000288e-01,7.966792846041065301e-02
2.542000000000000000e+03,8.326000000000000068e-01,7.956359344924140986e-02
2.543000000000000000e+03,8.326999999999999957e-01,7.951143534170219962e-02
2.544000000000000000e+03,8.328999999999999737e-01,7.940713791519152243e-02
2.545000000000000000e+03,8.330999999999999517e-01,7.930286553007999395e-02
2.546000000000000000e+03,8.333000000000000407e-01,7.919861817434578621e-02
2.547000000000000000e+03,8.335000000000000187e-01,7.909439583597585588e-02
2.548000000000000000e+03,8.337999999999999856e-01,7.893810920972142708e-02
2.549000000000000000e+03,8.339999999999999636e-01,7.883394936226130467e-02
2.550000000000000000e+03,8.343000000000000416e-01,7.867775641617802407e-02
2.551000000000000000e+03,8.345000000000000195e-01,7.857365898473447907e-02
2.552000000000000000e+03,8.346999999999999975e-01,7.846958649875759861e-02
2.553000000000000000e+03,8.349999999999999645e-01,7.831352451639793377e-02
2.554000000000000000e+03,8.353000000000000425e-01,7.815751859414203639e-02
2.555000000000000000e+03,8.356999999999999984e-01,7.794959783282619237e-02
2.556000000000000000e+03,8.360999999999999543e-01,7.774177656703339101e-02
2.557000000000000000e+03,8.364000000000000323e-01,7.758597585436573241e-02
2.558000000000000000e+03,8.367999999999999883e-01,7.737832847680098380e-02
2.559000000000000000e+03,8.370999999999999552e-01,7.722265807120215486e-02
2.560000000000000000e+03,8.375000000000000222e-01,7.701518429111714470e-02
2.561000000000000000e+03,8.377999999999999892e-01,7.685964397479932986e-02
2.562000000000000000e+03,8.380999999999999561e-01,7.670415934449607842e-02
2.563000000000000000e+03,8.381999999999999451e-01,7.665234350217449422e-02
2.564000000000000000e+03,8.383000000000000451e-01,7.660053384128349963e-02
2.565000000000000000e+03,8.381999999999999451e-01,7.665234350217449422e-02
2.566000000000000000e+03,8.381999999999999451e-01,7.665234350217449422e-02
2.567000000000000000e+03,8.379999999999999671e-01,7.675598136972351659e-02
2.568000000000000000e+03,8.378999999999999782e-01,7.680780957933251718e-02
2.569000000000000000e+03,8.377000000000000002e-01,7.691148455760074554e-02
2.570000000000000000e+03,8.376000000000000112e-01,7.696333132921406861e-02
2.571000000000000000e+03,8.373000000000000442e-01,7.711890879170649193e-02
2.572000000000000000e+03,8.370999999999999552e-01,7.722265807120215486e-02
2.573000000000000000e+03,8.367999999999999883e-01,7.737832847680098380e-02
2.574000000000000000e+03,8.366000000000000103e-01,7.748213975538854881e-02
2.575000000000000000e+03,8.363000000000000433e-01,7.763790321520995519e-02
2.576000000000000000e+03,8.360999999999999543e-01,7.774177656703339101e-02
2.577000000000000000e+03,8.353000000000000425e-01,7.815751859414203639e-02
2.578000000000000000e+03,8.345000000000000195e-01,7.857365898473447907e-02
2.579000000000000000e+03,8.336999999999999966e-01,7.899019850296566669e-02
2.580000000000000000e+03,8.329999999999999627e-01,7.935499859321243354e-02
2.581000000000000000e+03,8.322000000000000508e-01,7.977228854307147343e-02
2.582000000000000000e+03,8.314000000000000279e-01,8.018997982980402561e-02
2.583000000000000000e+03,8.305000000000000160e-01,8.066036321258671093e-02
2.584000000000000000e+03,8.296999999999999931e-01,8.107890990866421788e-02
2.585000000000000000e+03,8.287999999999999812e-01,8.155025759884221292e-02
2.586000000000000000e+03,8.278999999999999693e-01,8.202211740709175469e-02
2.587000000000000000e+03,8.269999999999999574e-01,8.249449044745335580e-02
2.588000000000000000e+03,8.262000000000000455e-01,8.291480935943267017e-02
2.589000000000000000e+03,8.253000000000000336e-01,8.338815489065401487e-02
2.590000000000000000e+03,8.244000000000000217e-01,8.386201689282472838e-02
2.591000000000000000e+03,8.235000000000000098e-01,8.433639649422684792e-02
2.592000000000000000e+03,8.225999999999999979e-01,8.481129482684371390e-02
2.593000000000000000e+03,8.216999999999999860e-01,8.528671302637619300e-02
2.594000000000000000e+03,8.208999999999999631e-01,8.570974433405095794e-02
2.595000000000000000e+03,8.199999999999999512e-01,8.618614761628333454e-02
2.596000000000000000e+03,8.191000000000000503e-01,8.666307406737677743e-02
2.597000000000000000e+03,8.181000000000000494e-01,8.719360733870765157e-02
2.598000000000000000e+03,8.172000000000000375e-01,8.767164203958999202e-02
2.599000000000000000e+03,8.162000000000000366e-01,8.820340956274787259e-02
2.600000000000000000e+03,8.152000000000000357e-01,8.873582900163000386e-02
2.601000000000000000e+03,8.141000000000000458e-01,8.932224525729473563e-02
2.602000000000000000e+03,8.131000000000000449e-01,8.985603893548710364e-02
2.603000000000000000e+03,8.120000000000000551e-01,9.044397075882466830e-02
2.604000000000000000e+03,8.110000000000000542e-01,9.097914578884394587e-02
2.605000000000000000e+03,8.100000000000000533e-01,9.151498112135021679e-02
